[buoy_visualizer-5] [INFO] [1771741073.372308216] [buoy_visualizer]: Buoy visualizer node started
[buoy_visualizer-5] [INFO] [1771741082.298452697] [buoy_visualizer]: Published 11 buoy markers
[buoy_visualizer-5] [INFO] [1771741082.381003688] [buoy_visualizer]: Buoy 0: range=7.03m, bearing=68.4°, position=(2.59, 6.54), confidence=1.00
[buoy_visualizer-5] [INFO] [1771741082.381970572] [buoy_visualizer]: Buoy 1: range=7.23m, bearing=-20.8°, position=(6.76, -2.57), confidence=1.00
[buoy_visualizer-5] [INFO] [1771741082.382810952] [buoy_visualizer]: Buoy 2: range=9.47m, bearing=-1.5°, position=(9.47, -0.25), confidence=0.62
[buoy_visualizer-5] [INFO] [1771741082.383661188] [buoy_visualizer]: Buoy 3: range=1.11m, bearing=11.4°, position=(1.09, 0.22), confidence=1.00
[buoy_visualizer-5] [INFO] [1771741082.386732061] [buoy_visualizer]: Buoy 4: range=3.45m, bearing=-104.1°, position=(-0.84, -3.34), confidence=1.00
[buoy_visualizer-5] [INFO] [1771741082.389516034] [buoy_visualizer]: Buoy 5: range=0.40m, bearing=-167.2°, position=(-0.39, -0.09), confidence=1.00
[buoy_visualizer-5] [INFO] [1771741082.391450443] [buoy_visualizer]: Buoy 6: range=6.97m, bearing=35.0°, position=(5.71, 3.99), confidence=0.38
[buoy_visualizer-5] [INFO] [1771741082.400078189] [buoy_visualizer]: Buoy 7: range=11.22m, bearing=-30.5°, position=(9.66, -5.70), confidence=0.50
[buoy_visualizer-5] [INFO] [1771741082.401309028] [buoy_visualizer]: Buoy 8: range=9.87m, bearing=-14.5°, position=(9.56, -2.47), confidence=0.25
[buoy_visualizer-5] [INFO] [1771741082.402217924] [buoy_visualizer]: Buoy 9: range=9.60m, bearing=46.4°, position=(6.63, 6.95), confidence=0.75
[buoy_visualizer-5] [INFO] [1771741082.404621454] [buoy_visualizer]: Published 10 buoy markers
[buoy_visualizer-5] [INFO] [1771741082.501864844] [buoy_visualizer]: Buoy 0: range=7.03m, bearing=68.2°, position=(2.61, 6.53), confidence=1.00
[buoy_visualizer-5] [INFO] [1771741082.508320949] [buoy_visualizer]: Buoy 1: range=7.22m, bearing=-19.1°, position=(6.82, -2.36), confidence=1.00
[buoy_visualizer-5] [INFO] [1771741082.510022733] [buoy_visualizer]: Buoy 2: range=9.47m, bearing=-0.8°, position=(9.47, -0.13), confidence=0.75
[buoy_visualizer-5] [INFO] [1771741082.511020468] [buoy_visualizer]: Buoy 3: range=1.11m, bearing=10.7°, position=(1.09, 0.21), confidence=1.00
[buoy_visualizer-5] [INFO] [1771741082.511913907] [buoy_visualizer]: Buoy 4: range=3.45m, bearing=-104.1°, position=(-0.84, -3.34), confidence=1.00
[buoy_visualizer-5] [INFO] [1771741082.512808754] [buoy_visualizer]: Buoy 5: range=0.38m, bearing=-166.3°, position=(-0.37, -0.09), confidence=1.00
[buoy_visualizer-5] [INFO] [1771741082.513883262] [buoy_visualizer]: Buoy 6: range=6.97m, bearing=35.0°, position=(5.71, 3.99), confidence=0.38
[buoy_visualizer-5] [INFO] [1771741082.515048560] [buoy_visualizer]: Buoy 7: range=14.34m, bearing=-33.1°, position=(12.02, -7.83), confidence=0.50
[buoy_visualizer-5] [INFO] [1771741082.518579818] [buoy_visualizer]: Buoy 8: range=9.87m, bearing=-14.5°, position=(9.56, -2.47), confidence=0.25
[buoy_visualizer-5] [INFO] [1771741082.520041554] [buoy_visualizer]: Buoy 9: range=9.64m, bearing=46.1°, position=(6.68, 6.95), confidence=0.88
[buoy_visualizer-5] [INFO] [1771741082.521602016] [buoy_visualizer]: Published 10 buoy markers
[buoy_visualizer-5] [INFO] [1771741082.603507457] [buoy_visualizer]: Buoy 0: range=0.41m, bearing=-167.4°, position=(-0.40, -0.09), confidence=1.00
[buoy_visualizer-5] [INFO] [1771741082.604477989] [buoy_visualizer]: Buoy 1: range=6.97m, bearing=35.0°, position=(5.71, 3.99), confidence=0.88
[buoy_visualizer-5] [INFO] [1771741082.605378821] [buoy_visualizer]: Buoy 2: range=1.10m, bearing=8.4°, position=(1.09, 0.16), confidence=1.00
[buoy_visualizer-5] [INFO] [1771741082.606221185] [buoy_visualizer]: Buoy 3: range=7.04m, bearing=68.1°, position=(2.63, 6.53), confidence=1.00
[buoy_visualizer-5] [INFO] [1771741082.607023322] [buoy_visualizer]: Buoy 4: range=3.42m, bearing=-103.9°, position=(-0.82, -3.32), confidence=1.00
[buoy_visualizer-5] [INFO] [1771741082.607829491] [buoy_visualizer]: Buoy 5: range=14.34m, bearing=-33.1°, position=(12.02, -7.83), confidence=0.50
[buoy_visualizer-5] [INFO] [1771741082.613632589] [buoy_visualizer]: Buoy 6: range=9.87m, bearing=-14.5°, position=(9.56, -2.47), confidence=0.25
[buoy_visualizer-5] [INFO] [1771741082.615354823] [buoy_visualizer]: Buoy 7: range=9.64m, bearing=46.1°, position=(6.68, 6.95), confidence=0.88
[buoy_visualizer-5] [INFO] [1771741082.616305034] [buoy_visualizer]: Buoy 8: range=9.47m, bearing=1.5°, position=(9.47, 0.24), confidence=0.38
[buoy_visualizer-5] [INFO] [1771741082.617681003] [buoy_visualizer]: Published 9 buoy markers
[buoy_visualizer-5] [INFO] [1771741082.715582071] [buoy_visualizer]: Buoy 0: range=9.87m, bearing=-14.5°, position=(9.56, -2.47), confidence=0.25
[buoy_visualizer-5] [INFO] [1771741082.716975578] [buoy_visualizer]: Buoy 1: range=7.33m, bearing=-17.4°, position=(7.00, -2.19), confidence=1.00
[buoy_visualizer-5] [INFO] [1771741082.717907676] [buoy_visualizer]: Buoy 2: range=1.10m, bearing=7.1°, position=(1.09, 0.14), confidence=1.00
[buoy_visualizer-5] [INFO] [1771741082.719941516] [buoy_visualizer]: Buoy 3: range=0.40m, bearing=-166.9°, position=(-0.39, -0.09), confidence=1.00
[buoy_visualizer-5] [INFO] [1771741082.722274289] [buoy_visualizer]: Buoy 4: range=7.05m, bearing=67.6°, position=(2.69, 6.52), confidence=1.00
[buoy_visualizer-5] [INFO] [1771741082.724953774] [buoy_visualizer]: Buoy 5: range=9.64m, bearing=46.1°, position=(6.68, 6.95), confidence=0.88
[buoy_visualizer-5] [INFO] [1771741082.727038690] [buoy_visualizer]: Buoy 6: range=3.42m, bearing=-103.9°, position=(-0.82, -3.32), confidence=1.00
[buoy_visualizer-5] [INFO] [1771741082.732759510] [buoy_visualizer]: Buoy 7: range=6.98m, bearing=34.8°, position=(5.73, 3.98), confidence=0.75
[buoy_visualizer-5] [INFO] [1771741082.735229285] [buoy_visualizer]: Buoy 8: range=9.47m, bearing=1.5°, position=(9.47, 0.24), confidence=0.38
[buoy_visualizer-5] [INFO] [1771741082.737654673] [buoy_visualizer]: Buoy 9: range=8.55m, bearing=28.9°, position=(7.48, 4.13), confidence=0.25
[buoy_visualizer-5] [INFO] [1771741082.739410221] [buoy_visualizer]: Buoy 10: range=14.35m, bearing=-33.1°, position=(12.02, -7.85), confidence=0.50
[buoy_visualizer-5] [INFO] [1771741082.741683534] [buoy_visualizer]: Published 11 buoy markers
[buoy_visualizer-5] [INFO] [1771741082.822461727] [buoy_visualizer]: Buoy 0: range=7.31m, bearing=-17.9°, position=(6.96, -2.25), confidence=1.00
[buoy_visualizer-5] [INFO] [1771741082.823847905] [buoy_visualizer]: Buoy 1: range=9.47m, bearing=1.5°, position=(9.47, 0.24), confidence=0.38
[buoy_visualizer-5] [INFO] [1771741082.824971280] [buoy_visualizer]: Buoy 2: range=1.09m, bearing=5.4°, position=(1.08, 0.10), confidence=1.00
[buoy_visualizer-5] [INFO] [1771741082.825989304] [buoy_visualizer]: Buoy 3: range=0.42m, bearing=-167.8°, position=(-0.41, -0.09), confidence=1.00
[buoy_visualizer-5] [INFO] [1771741082.828797855] [buoy_visualizer]: Buoy 4: range=7.04m, bearing=67.6°, position=(2.68, 6.51), confidence=1.00
[buoy_visualizer-5] [INFO] [1771741082.829959153] [buoy_visualizer]: Buoy 5: range=9.71m, bearing=46.5°, position=(6.69, 7.04), confidence=0.75
[buoy_visualizer-5] [INFO] [1771741082.831204969] [buoy_visualizer]: Buoy 6: range=8.55m, bearing=28.9°, position=(7.48, 4.13), confidence=0.25
[buoy_visualizer-5] [INFO] [1771741082.832026787] [buoy_visualizer]: Buoy 7: range=3.44m, bearing=-103.8°, position=(-0.82, -3.34), confidence=1.00
[buoy_visualizer-5] [INFO] [1771741082.832756855] [buoy_visualizer]: Buoy 8: range=14.35m, bearing=-33.1°, position=(12.02, -7.85), confidence=0.50
[buoy_visualizer-5] [INFO] [1771741082.833460201] [buoy_visualizer]: Buoy 9: range=6.97m, bearing=35.0°, position=(5.71, 3.99), confidence=0.88
[buoy_visualizer-5] [INFO] [1771741082.835288490] [buoy_visualizer]: Published 10 buoy markers
[buoy_visualizer-5] [INFO] [1771741082.945490748] [buoy_visualizer]: Buoy 0: range=9.71m, bearing=46.5°, position=(6.69, 7.04), confidence=0.75
[buoy_visualizer-5] [INFO] [1771741082.948663068] [buoy_visualizer]: Buoy 1: range=7.01m, bearing=68.1°, position=(2.62, 6.50), confidence=1.00
[buoy_visualizer-5] [INFO] [1771741082.949618048] [buoy_visualizer]: Buoy 2: range=8.55m, bearing=28.9°, position=(7.48, 4.13), confidence=0.25
[buoy_visualizer-5] [INFO] [1771741082.950544866] [buoy_visualizer]: Buoy 3: range=3.44m, bearing=-103.8°, position=(-0.82, -3.34), confidence=1.00
[buoy_visualizer-5] [INFO] [1771741082.951403198] [buoy_visualizer]: Buoy 4: range=7.32m, bearing=-17.9°, position=(6.97, -2.25), confidence=1.00
[buoy_visualizer-5] [INFO] [1771741082.952307326] [buoy_visualizer]: Buoy 5: range=14.35m, bearing=-33.1°, position=(12.02, -7.85), confidence=0.50
[buoy_visualizer-5] [INFO] [1771741082.953206718] [buoy_visualizer]: Buoy 6: range=6.97m, bearing=35.1°, position=(5.70, 4.00), confidence=1.00
[buoy_visualizer-5] [INFO] [1771741082.954288458] [buoy_visualizer]: Buoy 7: range=8.76m, bearing=-27.9°, position=(7.74, -4.10), confidence=0.25
[buoy_visualizer-5] [INFO] [1771741082.969892666] [buoy_visualizer]: Buoy 8: range=4.68m, bearing=37.2°, position=(3.72, 2.83), confidence=0.25
[buoy_visualizer-5] [INFO] [1771741082.970994440] [buoy_visualizer]: Buoy 9: range=9.52m, bearing=13.8°, position=(9.25, 2.27), confidence=0.25
[buoy_visualizer-5] [INFO] [1771741082.973101181] [buoy_visualizer]: Published 10 buoy markers
[buoy_visualizer-5] [INFO] [1771741083.075176175] [buoy_visualizer]: Buoy 0: range=7.28m, bearing=-17.3°, position=(6.95, -2.17), confidence=1.00
[buoy_visualizer-5] [INFO] [1771741083.076254939] [buoy_visualizer]: Buoy 1: range=7.04m, bearing=68.2°, position=(2.61, 6.54), confidence=1.00
[buoy_visualizer-5] [INFO] [1771741083.077128921] [buoy_visualizer]: Buoy 2: range=11.09m, bearing=-31.4°, position=(9.47, -5.78), confidence=0.88
[buoy_visualizer-5] [INFO] [1771741083.078264905] [buoy_visualizer]: Buoy 3: range=14.28m, bearing=-32.4°, position=(12.05, -7.66), confidence=0.88
[buoy_visualizer-5] [INFO] [1771741083.079149352] [buoy_visualizer]: Buoy 4: range=9.70m, bearing=46.1°, position=(6.72, 6.99), confidence=0.50
[buoy_visualizer-5] [INFO] [1771741083.080004708] [buoy_visualizer]: Buoy 5: range=12.60m, bearing=-24.5°, position=(11.47, -5.22), confidence=1.00
[buoy_visualizer-5] [INFO] [1771741083.086610232] [buoy_visualizer]: Buoy 6: range=6.97m, bearing=35.1°, position=(5.70, 4.00), confidence=1.00
[buoy_visualizer-5] [INFO] [1771741083.087696164] [buoy_visualizer]: Buoy 7: range=3.45m, bearing=-103.1°, position=(-0.78, -3.36), confidence=1.00
[buoy_visualizer-5] [INFO] [1771741083.088800658] [buoy_visualizer]: Buoy 8: range=6.50m, bearing=-28.6°, position=(5.70, -3.11), confidence=0.25
[buoy_visualizer-5] [INFO] [1771741083.089602347] [buoy_visualizer]: Buoy 9: range=8.76m, bearing=-27.9°, position=(7.74, -4.10), confidence=0.25
[buoy_visualizer-5] [INFO] [1771741083.090672791] [buoy_visualizer]: Buoy 10: range=9.81m, bearing=20.8°, position=(9.17, 3.49), confidence=0.25
[buoy_visualizer-5] [INFO] [1771741083.091595896] [buoy_visualizer]: Buoy 11: range=9.52m, bearing=13.8°, position=(9.25, 2.27), confidence=0.25
[buoy_visualizer-5] [INFO] [1771741083.093674763] [buoy_visualizer]: Published 12 buoy markers
[buoy_visualizer-5] [INFO] [1771741083.191465902] [buoy_visualizer]: Buoy 0: range=12.63m, bearing=-24.2°, position=(11.53, -5.17), confidence=1.00
[buoy_visualizer-5] [INFO] [1771741083.192643329] [buoy_visualizer]: Buoy 1: range=6.96m, bearing=35.4°, position=(5.68, 4.03), confidence=1.00
[buoy_visualizer-5] [INFO] [1771741083.193585988] [buoy_visualizer]: Buoy 2: range=3.43m, bearing=-102.9°, position=(-0.77, -3.34), confidence=1.00
[buoy_visualizer-5] [INFO] [1771741083.194468002] [buoy_visualizer]: Buoy 3: range=8.76m, bearing=-27.9°, position=(7.74, -4.10), confidence=0.25
[buoy_visualizer-5] [INFO] [1771741083.195362209] [buoy_visualizer]: Buoy 4: range=7.04m, bearing=68.5°, position=(2.58, 6.55), confidence=1.00
[buoy_visualizer-5] [INFO] [1771741083.196274594] [buoy_visualizer]: Buoy 5: range=14.23m, bearing=-32.0°, position=(12.06, -7.55), confidence=0.50
[buoy_visualizer-5] [INFO] [1771741083.197176322] [buoy_visualizer]: Buoy 6: range=9.64m, bearing=46.5°, position=(6.63, 7.00), confidence=0.38
[buoy_visualizer-5] [INFO] [1771741083.198203146] [buoy_visualizer]: Buoy 7: range=9.61m, bearing=17.1°, position=(9.18, 2.82), confidence=0.88
[buoy_visualizer-5] [INFO] [1771741083.199109066] [buoy_visualizer]: Buoy 8: range=4.41m, bearing=-23.5°, position=(4.05, -1.76), confidence=0.38
[buoy_visualizer-5] [INFO] [1771741083.201302373] [buoy_visualizer]: Published 9 buoy markers
[buoy_visualizer-5] [INFO] [1771741083.315571893] [buoy_visualizer]: Buoy 0: range=7.05m, bearing=68.9°, position=(2.54, 6.58), confidence=1.00
[buoy_visualizer-5] [INFO] [1771741083.319348640] [buoy_visualizer]: Buoy 1: range=14.03m, bearing=-30.3°, position=(12.11, -7.08), confidence=0.88
[buoy_visualizer-5] [INFO] [1771741083.321125854] [buoy_visualizer]: Buoy 2: range=9.64m, bearing=46.5°, position=(6.63, 7.00), confidence=0.38
[buoy_visualizer-5] [INFO] [1771741083.322963456] [buoy_visualizer]: Buoy 3: range=6.96m, bearing=35.7°, position=(5.65, 4.06), confidence=0.62
[buoy_visualizer-5] [INFO] [1771741083.326649765] [buoy_visualizer]: Buoy 4: range=3.44m, bearing=-102.5°, position=(-0.75, -3.36), confidence=1.00
[buoy_visualizer-5] [INFO] [1771741083.329130900] [buoy_visualizer]: Buoy 5: range=9.57m, bearing=15.8°, position=(9.21, 2.61), confidence=1.00
[buoy_visualizer-5] [INFO] [1771741083.331995071] [buoy_visualizer]: Buoy 6: range=8.84m, bearing=-26.0°, position=(7.95, -3.87), confidence=0.25
[buoy_visualizer-5] [INFO] [1771741083.337188398] [buoy_visualizer]: Published 7 buoy markers
[buoy_visualizer-5] [INFO] [1771741083.418677904] [buoy_visualizer]: Buoy 0: range=9.55m, bearing=14.9°, position=(9.22, 2.46), confidence=1.00
[buoy_visualizer-5] [INFO] [1771741083.422000411] [buoy_visualizer]: Buoy 1: range=8.84m, bearing=-26.0°, position=(7.95, -3.87), confidence=0.25
[buoy_visualizer-5] [INFO] [1771741083.428011876] [buoy_visualizer]: Buoy 2: range=6.96m, bearing=36.5°, position=(5.60, 4.13), confidence=0.50
[buoy_visualizer-5] [INFO] [1771741083.431540349] [buoy_visualizer]: Buoy 3: range=14.08m, bearing=-29.9°, position=(12.20, -7.02), confidence=1.00
[buoy_visualizer-5] [INFO] [1771741083.440580701] [buoy_visualizer]: Buoy 4: range=11.10m, bearing=-30.0°, position=(9.61, -5.54), confidence=0.25
[buoy_visualizer-5] [INFO] [1771741083.443360257] [buoy_visualizer]: Buoy 5: range=7.10m, bearing=69.5°, position=(2.49, 6.65), confidence=1.00
[buoy_visualizer-5] [INFO] [1771741083.445953816] [buoy_visualizer]: Buoy 6: range=3.43m, bearing=-101.9°, position=(-0.70, -3.35), confidence=0.62
[buoy_visualizer-5] [INFO] [1771741083.449022673] [buoy_visualizer]: Buoy 7: range=9.80m, bearing=48.5°, position=(6.49, 7.33), confidence=0.25
[buoy_visualizer-5] [INFO] [1771741083.451693358] [buoy_visualizer]: Published 8 buoy markers
[buoy_visualizer-5] [INFO] [1771741083.547320856] [buoy_visualizer]: Buoy 0: range=14.08m, bearing=-29.9°, position=(12.20, -7.02), confidence=1.00
[buoy_visualizer-5] [INFO] [1771741083.548372962] [buoy_visualizer]: Buoy 1: range=11.10m, bearing=-30.0°, position=(9.61, -5.54), confidence=0.25
[buoy_visualizer-5] [INFO] [1771741083.549254337] [buoy_visualizer]: Buoy 2: range=1.16m, bearing=1.2°, position=(1.16, 0.02), confidence=1.00
[buoy_visualizer-5] [INFO] [1771741083.550111997] [buoy_visualizer]: Buoy 3: range=7.10m, bearing=69.5°, position=(2.49, 6.65), confidence=1.00
[buoy_visualizer-5] [INFO] [1771741083.550959897] [buoy_visualizer]: Buoy 4: range=3.44m, bearing=-101.0°, position=(-0.66, -3.38), confidence=1.00
[buoy_visualizer-5] [INFO] [1771741083.551781011] [buoy_visualizer]: Buoy 5: range=12.49m, bearing=-23.2°, position=(11.48, -4.92), confidence=1.00
[buoy_visualizer-5] [INFO] [1771741083.552970376] [buoy_visualizer]: Buoy 6: range=9.53m, bearing=14.6°, position=(9.22, 2.40), confidence=1.00
[buoy_visualizer-5] [INFO] [1771741083.555375858] [buoy_visualizer]: Buoy 7: range=0.36m, bearing=-161.8°, position=(-0.34, -0.11), confidence=1.00
[buoy_visualizer-5] [INFO] [1771741083.557346173] [buoy_visualizer]: Buoy 8: range=6.96m, bearing=36.7°, position=(5.58, 4.15), confidence=0.38
[buoy_visualizer-5] [INFO] [1771741083.559172702] [buoy_visualizer]: Buoy 9: range=9.77m, bearing=-27.6°, position=(8.66, -4.52), confidence=0.25
[buoy_visualizer-5] [INFO] [1771741083.560089631] [buoy_visualizer]: Buoy 10: range=9.80m, bearing=48.5°, position=(6.49, 7.33), confidence=0.25
[buoy_visualizer-5] [INFO] [1771741083.562231030] [buoy_visualizer]: Published 11 buoy markers
[buoy_visualizer-5] [INFO] [1771741083.663458188] [buoy_visualizer]: Buoy 0: range=1.17m, bearing=0.6°, position=(1.17, 0.01), confidence=1.00
[buoy_visualizer-5] [INFO] [1771741083.664488597] [buoy_visualizer]: Buoy 1: range=12.49m, bearing=-23.2°, position=(11.48, -4.92), confidence=1.00
[buoy_visualizer-5] [INFO] [1771741083.666076677] [buoy_visualizer]: Buoy 2: range=9.50m, bearing=13.7°, position=(9.23, 2.25), confidence=1.00
[buoy_visualizer-5] [INFO] [1771741083.667148049] [buoy_visualizer]: Buoy 3: range=3.44m, bearing=-101.1°, position=(-0.66, -3.37), confidence=1.00
[buoy_visualizer-5] [INFO] [1771741083.669762250] [buoy_visualizer]: Buoy 4: range=0.35m, bearing=-163.4°, position=(-0.33, -0.10), confidence=1.00
[buoy_visualizer-5] [INFO] [1771741083.670879257] [buoy_visualizer]: Buoy 5: range=6.96m, bearing=37.0°, position=(5.56, 4.19), confidence=0.50
[buoy_visualizer-5] [INFO] [1771741083.671672401] [buoy_visualizer]: Buoy 6: range=7.08m, bearing=70.0°, position=(2.42, 6.65), confidence=1.00
[buoy_visualizer-5] [INFO] [1771741083.673059507] [buoy_visualizer]: Buoy 7: range=9.77m, bearing=-27.6°, position=(8.66, -4.52), confidence=0.25
[buoy_visualizer-5] [INFO] [1771741083.675282064] [buoy_visualizer]: Buoy 8: range=13.93m, bearing=-28.5°, position=(12.24, -6.65), confidence=1.00
[buoy_visualizer-5] [INFO] [1771741083.676336155] [buoy_visualizer]: Buoy 9: range=9.80m, bearing=48.5°, position=(6.49, 7.33), confidence=0.25
[buoy_visualizer-5] [INFO] [1771741083.678164220] [buoy_visualizer]: Published 10 buoy markers
[buoy_visualizer-5] [INFO] [1771741083.791886405] [buoy_visualizer]: Buoy 0: range=1.17m, bearing=1.7°, position=(1.17, 0.04), confidence=1.00
[buoy_visualizer-5] [INFO] [1771741083.792917934] [buoy_visualizer]: Buoy 1: range=12.54m, bearing=-23.2°, position=(11.52, -4.95), confidence=1.00
[buoy_visualizer-5] [INFO] [1771741083.800747672] [buoy_visualizer]: Buoy 2: range=3.46m, bearing=-101.0°, position=(-0.66, -3.39), confidence=1.00
[buoy_visualizer-5] [INFO] [1771741083.805201939] [buoy_visualizer]: Buoy 3: range=0.36m, bearing=-164.3°, position=(-0.35, -0.10), confidence=1.00
[buoy_visualizer-5] [INFO] [1771741083.810359903] [buoy_visualizer]: Buoy 4: range=6.96m, bearing=37.0°, position=(5.56, 4.19), confidence=0.50
[buoy_visualizer-5] [INFO] [1771741083.811531026] [buoy_visualizer]: Buoy 5: range=7.11m, bearing=69.8°, position=(2.46, 6.67), confidence=1.00
[buoy_visualizer-5] [INFO] [1771741083.812531929] [buoy_visualizer]: Buoy 6: range=9.77m, bearing=-27.6°, position=(8.66, -4.52), confidence=0.25
[buoy_visualizer-5] [INFO] [1771741083.813789042] [buoy_visualizer]: Buoy 7: range=13.93m, bearing=-28.5°, position=(12.24, -6.65), confidence=1.00
[buoy_visualizer-5] [INFO] [1771741083.814778552] [buoy_visualizer]: Buoy 8: range=9.80m, bearing=48.5°, position=(6.49, 7.33), confidence=0.25
[buoy_visualizer-5] [INFO] [1771741083.816282978] [buoy_visualizer]: Published 9 buoy markers
[buoy_visualizer-5] [INFO] [1771741083.917532377] [buoy_visualizer]: Buoy 0: range=7.10m, bearing=69.5°, position=(2.49, 6.65), confidence=1.00
[buoy_visualizer-5] [INFO] [1771741083.918645608] [buoy_visualizer]: Buoy 1: range=11.09m, bearing=-29.3°, position=(9.67, -5.42), confidence=0.25
[buoy_visualizer-5] [INFO] [1771741083.919632430] [buoy_visualizer]: Buoy 2: range=13.94m, bearing=-28.8°, position=(12.22, -6.72), confidence=1.00
[buoy_visualizer-5] [INFO] [1771741083.920518925] [buoy_visualizer]: Buoy 3: range=1.17m, bearing=0.5°, position=(1.17, 0.01), confidence=1.00
[buoy_visualizer-5] [INFO] [1771741083.921341767] [buoy_visualizer]: Buoy 4: range=7.21m, bearing=-14.4°, position=(6.99, -1.79), confidence=1.00
[buoy_visualizer-5] [INFO] [1771741083.922094364] [buoy_visualizer]: Buoy 5: range=9.81m, bearing=47.9°, position=(6.57, 7.28), confidence=0.50
[buoy_visualizer-5] [INFO] [1771741083.922945848] [buoy_visualizer]: Buoy 6: range=12.65m, bearing=-22.6°, position=(11.68, -4.86), confidence=1.00
[buoy_visualizer-5] [INFO] [1771741083.924716693] [buoy_visualizer]: Buoy 7: range=6.95m, bearing=37.0°, position=(5.55, 4.19), confidence=0.50
[buoy_visualizer-5] [INFO] [1771741083.925704891] [buoy_visualizer]: Buoy 8: range=3.47m, bearing=-100.8°, position=(-0.65, -3.40), confidence=1.00
[buoy_visualizer-5] [INFO] [1771741083.926873838] [buoy_visualizer]: Buoy 9: range=6.62m, bearing=-25.8°, position=(5.96, -2.88), confidence=0.50
[buoy_visualizer-5] [INFO] [1771741083.927784590] [buoy_visualizer]: Buoy 10: range=9.70m, bearing=-27.6°, position=(8.59, -4.49), confidence=0.25
[buoy_visualizer-5] [INFO] [1771741083.939443079] [buoy_visualizer]: Buoy 11: range=0.37m, bearing=-164.9°, position=(-0.35, -0.10), confidence=1.00
[buoy_visualizer-5] [INFO] [1771741083.940752515] [buoy_visualizer]: Buoy 12: range=10.85m, bearing=35.8°, position=(8.81, 6.34), confidence=0.25
[buoy_visualizer-5] [INFO] [1771741083.941650019] [buoy_visualizer]: Buoy 13: range=8.41m, bearing=-6.3°, position=(8.36, -0.93), confidence=0.25
[buoy_visualizer-5] [INFO] [1771741083.945823466] [buoy_visualizer]: Published 14 buoy markers
[buoy_visualizer-5] [INFO] [1771741084.035852743] [buoy_visualizer]: Buoy 0: range=3.45m, bearing=-100.9°, position=(-0.65, -3.39), confidence=1.00
[buoy_visualizer-5] [INFO] [1771741084.045155641] [buoy_visualizer]: Buoy 1: range=6.62m, bearing=-25.8°, position=(5.96, -2.88), confidence=0.50
[buoy_visualizer-5] [INFO] [1771741084.046218916] [buoy_visualizer]: Buoy 2: range=9.70m, bearing=-27.6°, position=(8.59, -4.49), confidence=0.25
[buoy_visualizer-5] [INFO] [1771741084.056288332] [buoy_visualizer]: Buoy 3: range=12.68m, bearing=-23.4°, position=(11.64, -5.03), confidence=1.00
[buoy_visualizer-5] [INFO] [1771741084.059135669] [buoy_visualizer]: Buoy 4: range=9.54m, bearing=15.5°, position=(9.19, 2.54), confidence=1.00
[buoy_visualizer-5] [INFO] [1771741084.061267436] [buoy_visualizer]: Buoy 5: range=10.85m, bearing=35.8°, position=(8.81, 6.34), confidence=0.25
[buoy_visualizer-5] [INFO] [1771741084.069366472] [buoy_visualizer]: Buoy 6: range=6.95m, bearing=37.9°, position=(5.49, 4.26), confidence=0.25
[buoy_visualizer-5] [INFO] [1771741084.073260156] [buoy_visualizer]: Buoy 7: range=7.12m, bearing=69.0°, position=(2.56, 6.65), confidence=1.00
[buoy_visualizer-5] [INFO] [1771741084.076447613] [buoy_visualizer]: Buoy 8: range=13.83m, bearing=-28.3°, position=(12.18, -6.56), confidence=1.00
[buoy_visualizer-5] [INFO] [1771741084.078833702] [buoy_visualizer]: Buoy 9: range=8.41m, bearing=-6.3°, position=(8.36, -0.93), confidence=0.25
[buoy_visualizer-5] [INFO] [1771741084.080918745] [buoy_visualizer]: Buoy 10: range=9.38m, bearing=3.1°, position=(9.37, 0.51), confidence=0.38
[buoy_visualizer-5] [INFO] [1771741084.085748174] [buoy_visualizer]: Buoy 11: range=7.15m, bearing=-14.1°, position=(6.93, -1.75), confidence=1.00
[buoy_visualizer-5] [INFO] [1771741084.088112950] [buoy_visualizer]: Buoy 12: range=9.82m, bearing=47.3°, position=(6.65, 7.22), confidence=0.25
[buoy_visualizer-5] [INFO] [1771741084.090498526] [buoy_visualizer]: Published 13 buoy markers
[buoy_visualizer-5] [INFO] [1771741084.168904645] [buoy_visualizer]: Buoy 0: range=10.87m, bearing=36.0°, position=(8.80, 6.39), confidence=0.38
[buoy_visualizer-5] [INFO] [1771741084.170051222] [buoy_visualizer]: Buoy 1: range=6.95m, bearing=37.9°, position=(5.49, 4.26), confidence=0.25
[buoy_visualizer-5] [INFO] [1771741084.171077599] [buoy_visualizer]: Buoy 2: range=3.42m, bearing=-101.4°, position=(-0.68, -3.35), confidence=1.00
[buoy_visualizer-5] [INFO] [1771741084.172174028] [buoy_visualizer]: Buoy 3: range=7.11m, bearing=69.2°, position=(2.52, 6.64), confidence=1.00
[buoy_visualizer-5] [INFO] [1771741084.173228759] [buoy_visualizer]: Buoy 4: range=13.83m, bearing=-28.3°, position=(12.18, -6.56), confidence=1.00
[buoy_visualizer-5] [INFO] [1771741084.174365255] [buoy_visualizer]: Buoy 5: range=8.41m, bearing=-6.3°, position=(8.36, -0.93), confidence=0.25
[buoy_visualizer-5] [INFO] [1771741084.175745449] [buoy_visualizer]: Buoy 6: range=9.53m, bearing=15.6°, position=(9.18, 2.57), confidence=0.62
[buoy_visualizer-5] [INFO] [1771741084.176962847] [buoy_visualizer]: Buoy 7: range=9.38m, bearing=3.1°, position=(9.37, 0.51), confidence=0.38
